init_date,forecast_date,geography_polygon,temperature,precipitation,wind_speed
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-74.875, 40.125], [-74.875, 40.375], [-75.125, 40.375], [-75.125, 40.125], [-74.875, 40.125] ] ] } ",275.42172241210938,-2.07673292607069e-06,5.1591754738227937
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 40.125], [-76.375, 40.375], [-76.625, 40.375], [-76.625, 40.125], [-76.375, 40.125] ] ] } ",274.01983642578125,-2.07673292607069e-06,4.6883867029085415
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 40.375], [-75.125, 40.625], [-75.375, 40.625], [-75.375, 40.375], [-75.125, 40.375] ] ] } ",274.70458984375,-2.07673292607069e-06,4.81379517500378
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 39.875], [-75.875, 40.125], [-76.125, 40.125], [-76.125, 39.875], [-75.875, 39.875] ] ] } ",274.37347412109375,-2.07673292607069e-06,4.8413707739776344
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 40.125], [-76.125, 40.375], [-76.375, 40.375], [-76.375, 40.125], [-76.125, 40.125] ] ] } ",274.15719604492188,-2.07673292607069e-06,4.9344793326291843
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 39.875], [-75.625, 40.125], [-75.875, 40.125], [-75.875, 39.875], [-75.625, 39.875] ] ] } ",274.70730590820312,-2.07673292607069e-06,4.888274993890664
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 39.625], [-76.375, 39.875], [-76.625, 39.875], [-76.625, 39.625], [-76.375, 39.625] ] ] } ",274.75860595703125,-2.07673292607069e-06,4.40134404033914
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.125], [-75.875, 40.375], [-76.125, 40.375], [-76.125, 40.125], [-75.875, 40.125] ] ] } ",274.35934448242188,1.7259735614061356e-06,4.9668484762103651
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 39.875], [-76.625, 40.125], [-76.875, 40.125], [-76.875, 39.875], [-76.625, 39.875] ] ] } ",274.28323364257812,1.7259735614061356e-06,4.211276823736875
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 39.875], [-75.375, 40.125], [-75.625, 40.125], [-75.625, 39.875], [-75.375, 39.875] ] ] } ",275.180419921875,5.5286800488829613e-06,4.9600956860137018
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 39.625], [-76.625, 39.875], [-76.875, 39.875], [-76.875, 39.625], [-76.625, 39.625] ] ] } ",274.36868286132812,5.5286800488829613e-06,4.15270587566212
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 39.625], [-76.875, 39.875], [-77.125, 39.875], [-77.125, 39.625], [-76.875, 39.625] ] ] } ",274.00982666015625,5.5286800488829613e-06,3.9660949572763191
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 39.875], [-76.875, 40.125], [-77.125, 40.125], [-77.125, 39.875], [-76.875, 39.875] ] ] } ",273.900390625,5.5286800488829613e-06,3.9353005238556711
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 40.875], [-77.125, 41.125], [-77.375, 41.125], [-77.375, 40.875], [-77.125, 40.875] ] ] } ",270.45620727539062,5.5286800488829613e-06,4.3178374194450164
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 40.625], [-77.125, 40.875], [-77.375, 40.875], [-77.375, 40.625], [-77.125, 40.625] ] ] } ",271.02755737304688,5.5286800488829613e-06,4.1822440143575035
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 40.125], [-75.625, 40.375], [-75.875, 40.375], [-75.875, 40.125], [-75.625, 40.125] ] ] } ",274.59066772460938,5.5286800488829613e-06,4.9171842523460416
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 40.125], [-76.625, 40.375], [-76.875, 40.375], [-76.875, 40.125], [-76.625, 40.125] ] ] } ",273.82809448242188,5.5286800488829613e-06,4.382134151453152
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 40.125], [-75.125, 40.375], [-75.375, 40.375], [-75.375, 40.125], [-75.125, 40.125] ] ] } ",274.9630126953125,5.5286800488829613e-06,5.0061437799023256
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 40.125], [-76.875, 40.375], [-77.125, 40.375], [-77.125, 40.125], [-76.875, 40.125] ] ] } ",273.62869262695312,5.5286800488829613e-06,4.1799486774961432
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 40.375], [-76.875, 40.625], [-77.125, 40.625], [-77.125, 40.375], [-76.875, 40.375] ] ] } ",272.8798828125,9.331386536359787e-06,4.1966156286061089
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 39.625], [-77.125, 39.875], [-77.375, 39.875], [-77.375, 39.625], [-77.125, 39.625] ] ] } ",274.11117553710938,9.331386536359787e-06,3.8667918665703311
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 39.875], [-75.125, 40.125], [-75.375, 40.125], [-75.375, 39.875], [-75.125, 39.875] ] ] } ",275.666259765625,9.331386536359787e-06,5.0335854286099906
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 40.375], [-75.375, 40.625], [-75.625, 40.625], [-75.625, 40.375], [-75.375, 40.375] ] ] } ",274.558837890625,9.331386536359787e-06,4.7469444453639822
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 39.625], [-77.375, 39.875], [-77.625, 39.875], [-77.625, 39.625], [-77.375, 39.625] ] ] } ",273.86538696289062,9.331386536359787e-06,3.7482419026488847
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 40.125], [-75.375, 40.375], [-75.625, 40.375], [-75.625, 40.125], [-75.375, 40.125] ] ] } ",274.71185302734375,9.331386536359787e-06,4.85896964626164
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 40.625], [-75.125, 40.875], [-75.375, 40.875], [-75.375, 40.625], [-75.125, 40.625] ] ] } ",274.22406005859375,1.3134093023836613e-05,4.6709460777773577
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 39.875], [-77.125, 40.125], [-77.375, 40.125], [-77.375, 39.875], [-77.125, 39.875] ] ] } ",273.15167236328125,1.3134093023836613e-05,3.9171247853084421
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 39.875], [-77.375, 40.125], [-77.625, 40.125], [-77.625, 39.875], [-77.375, 39.875] ] ] } ",272.7325439453125,1.6936799511313438e-05,3.865382472079554
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 40.375], [-76.625, 40.625], [-76.875, 40.625], [-76.875, 40.375], [-76.625, 40.375] ] ] } ",272.5401611328125,1.6936799511313438e-05,4.3032551759264637
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 40.625], [-77.375, 40.875], [-77.625, 40.875], [-77.625, 40.625], [-77.375, 40.625] ] ] } ",270.53289794921875,1.6936799511313438e-05,4.0811184702571568
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 40.625], [-75.375, 40.875], [-75.625, 40.875], [-75.625, 40.625], [-75.375, 40.625] ] ] } ",273.65872192382812,1.6936799511313438e-05,4.7383119371244353
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 40.375], [-76.125, 40.625], [-76.375, 40.625], [-76.375, 40.375], [-76.125, 40.375] ] ] } ",272.7769775390625,1.6936799511313438e-05,4.9014527465931259
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 39.625], [-77.625, 39.875], [-77.875, 39.875], [-77.875, 39.625], [-77.625, 39.625] ] ] } ",273.96978759765625,1.6936799511313438e-05,3.7977319462757264
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 40.375], [-75.625, 40.625], [-75.875, 40.625], [-75.875, 40.375], [-75.625, 40.375] ] ] } ",274.38070678710938,1.6936799511313438e-05,4.7855200427236744
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 41.125], [-77.125, 41.375], [-77.375, 41.375], [-77.375, 41.125], [-77.125, 41.125] ] ] } ",271.26058959960938,2.0739505998790264e-05,4.3128446128974112
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 39.625], [-77.875, 39.875], [-78.125, 39.875], [-78.125, 39.625], [-77.875, 39.625] ] ] } ",273.73760986328125,2.0739505998790264e-05,3.749838888409756
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.375], [-75.875, 40.625], [-76.125, 40.625], [-76.125, 40.375], [-75.875, 40.375] ] ] } ",273.61679077148438,2.0739505998790264e-05,4.8285824352058411
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 40.625], [-76.875, 40.875], [-77.125, 40.875], [-77.125, 40.625], [-76.875, 40.625] ] ] } ",272.37210083007812,2.0739505998790264e-05,4.0991235896689524
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 40.375], [-77.125, 40.625], [-77.375, 40.625], [-77.375, 40.375], [-77.125, 40.375] ] ] } ",272.28134155273438,2.0739505998790264e-05,4.0292102960060472
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 40.125], [-77.125, 40.375], [-77.375, 40.375], [-77.375, 40.125], [-77.125, 40.125] ] ] } ",272.86062622070312,2.0739505998790264e-05,3.96719770017661
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 40.375], [-76.375, 40.625], [-76.625, 40.625], [-76.625, 40.375], [-76.375, 40.375] ] ] } ",272.49478149414062,2.0739505998790264e-05,4.6735615509219164
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 40.875], [-77.375, 41.125], [-77.625, 41.125], [-77.625, 40.875], [-77.375, 40.875] ] ] } ",269.73687744140625,2.454221248626709e-05,4.1783712824640773
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 40.875], [-76.875, 41.125], [-77.125, 41.125], [-77.125, 40.875], [-76.875, 40.875] ] ] } ",271.91168212890625,2.454221248626709e-05,4.1093187073023749
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.875], [-77.625, 41.125], [-77.875, 41.125], [-77.875, 40.875], [-77.625, 40.875] ] ] } ",269.6602783203125,2.8344918973743916e-05,4.4343161704736209
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.625], [-75.875, 40.875], [-76.125, 40.875], [-76.125, 40.625], [-75.875, 40.625] ] ] } ",271.88824462890625,2.8344918973743916e-05,4.9254147447275933
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 40.625], [-76.625, 40.875], [-76.875, 40.875], [-76.875, 40.625], [-76.625, 40.625] ] ] } ",272.15911865234375,2.8344918973743916e-05,4.0903984506890918
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 40.625], [-75.625, 40.875], [-75.875, 40.875], [-75.875, 40.625], [-75.625, 40.625] ] ] } ",273.0704345703125,2.8344918973743916e-05,4.8242053915251022
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 40.875], [-75.375, 41.125], [-75.625, 41.125], [-75.625, 40.875], [-75.375, 40.875] ] ] } ",271.384033203125,2.8344918973743916e-05,4.9865504656569781
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 39.875], [-77.625, 40.125], [-77.875, 40.125], [-77.875, 39.875], [-77.625, 39.875] ] ] } ",272.61465454101562,2.8344918973743916e-05,3.7580505678926146
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 39.875], [-77.875, 40.125], [-78.125, 40.125], [-78.125, 39.875], [-77.875, 39.875] ] ] } ",272.41995239257812,2.8344918973743916e-05,3.7180516930979768
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 41.125], [-76.875, 41.375], [-77.125, 41.375], [-77.125, 41.125], [-76.875, 41.125] ] ] } ",271.49282836914062,3.2147625461220741e-05,4.321929980134307
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.625], [-77.625, 40.875], [-77.875, 40.875], [-77.875, 40.625], [-77.625, 40.625] ] ] } ",270.4097900390625,3.2147625461220741e-05,4.0338456877612181
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 40.875], [-76.625, 41.125], [-76.875, 41.125], [-76.875, 40.875], [-76.625, 40.875] ] ] } ",272.3564453125,3.2147625461220741e-05,3.8739348025747748
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 40.125], [-77.375, 40.375], [-77.625, 40.375], [-77.625, 40.125], [-77.375, 40.125] ] ] } ",272.283935546875,3.2147625461220741e-05,3.9274410721337425
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 41.125], [-77.375, 41.375], [-77.625, 41.375], [-77.625, 41.125], [-77.375, 41.125] ] ] } ",270.1209716796875,3.2147625461220741e-05,4.3298491446069827
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 40.625], [-76.125, 40.875], [-76.375, 40.875], [-76.375, 40.625], [-76.125, 40.625] ] ] } ",271.16860961914062,3.2147625461220741e-05,4.84485763370136
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 40.375], [-77.375, 40.625], [-77.625, 40.625], [-77.625, 40.375], [-77.375, 40.375] ] ] } ",271.89840698242188,3.2147625461220741e-05,3.9591136164056961
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 41.125], [-77.625, 41.375], [-77.875, 41.375], [-77.875, 41.125], [-77.625, 41.125] ] ] } ",269.3460693359375,3.5950331948697567e-05,4.5608192524498108
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.125], [-77.625, 40.375], [-77.875, 40.375], [-77.875, 40.125], [-77.625, 40.125] ] ] } ",271.77401733398438,3.5950331948697567e-05,3.8600707487838766
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 40.625], [-76.375, 40.875], [-76.625, 40.875], [-76.625, 40.625], [-76.375, 40.625] ] ] } ",271.72711181640625,3.9753038436174393e-05,4.3462693922524505
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 39.875], [-78.125, 40.125], [-78.375, 40.125], [-78.375, 39.875], [-78.125, 39.875] ] ] } ",271.95303344726562,3.9753038436174393e-05,3.6695819339720392
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 40.875], [-75.125, 41.125], [-75.375, 41.125], [-75.375, 40.875], [-75.125, 40.875] ] ] } ",272.86148071289062,3.9753038436174393e-05,4.8391939168037261
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 39.625], [-78.125, 39.875], [-78.375, 39.875], [-78.375, 39.625], [-78.125, 39.625] ] ] } ",273.4339599609375,3.9753038436174393e-05,3.7333929993932014
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 40.375], [-77.625, 40.625], [-77.875, 40.625], [-77.875, 40.375], [-77.625, 40.375] ] ] } ",271.4556884765625,4.3555744923651218e-05,3.8760655037451914
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.875], [-77.875, 41.125], [-78.125, 41.125], [-78.125, 40.875], [-77.875, 40.875] ] ] } ",269.12356567382812,4.3555744923651218e-05,4.6726979182443671
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 41.125], [-76.625, 41.375], [-76.875, 41.375], [-76.875, 41.125], [-76.625, 41.125] ] ] } ",271.44613647460938,4.3555744923651218e-05,3.9233380033342544
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 39.875], [-78.375, 40.125], [-78.625, 40.125], [-78.625, 39.875], [-78.375, 39.875] ] ] } ",271.67340087890625,4.3555744923651218e-05,3.6867151887372405
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.125], [-77.875, 40.375], [-78.125, 40.375], [-78.125, 40.125], [-77.875, 40.125] ] ] } ",271.63571166992188,4.3555744923651218e-05,3.8324444975595031
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 39.625], [-78.375, 39.875], [-78.625, 39.875], [-78.625, 39.625], [-78.375, 39.625] ] ] } ",272.72225952148438,4.7358509618788958e-05,3.7006591737663164
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 40.875], [-75.625, 41.125], [-75.875, 41.125], [-75.875, 40.875], [-75.625, 40.875] ] ] } ",270.35736083984375,4.7358509618788958e-05,4.8327432323546153
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.625], [-77.875, 40.875], [-78.125, 40.875], [-78.125, 40.625], [-77.875, 40.625] ] ] } ",270.30514526367188,4.7358509618788958e-05,4.1264705870965068
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-74.875, 41.125], [-74.875, 41.375], [-75.125, 41.375], [-75.125, 41.125], [-74.875, 41.125] ] ] } ",272.62869262695312,4.7358509618788958e-05,4.8428622196080857
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 40.875], [-76.375, 41.125], [-76.625, 41.125], [-76.625, 40.875], [-76.375, 40.875] ] ] } ",272.02642822265625,5.1161216106265783e-05,3.9343521115540079
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.125], [-78.125, 40.375], [-78.375, 40.375], [-78.375, 40.125], [-78.125, 40.125] ] ] } ",271.09939575195312,5.1161216106265783e-05,3.8386805328201903
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 40.375], [-77.875, 40.625], [-78.125, 40.625], [-78.125, 40.375], [-77.875, 40.375] ] ] } ",271.27920532226562,5.4963922593742609e-05,3.8850612702550356
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.375, 41.375], [-77.375, 41.625], [-77.625, 41.625], [-77.625, 41.375], [-77.375, 41.375] ] ] } ",269.62567138671875,5.4963922593742609e-05,4.5290603600505
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.375, 41.125], [-75.375, 41.375], [-75.625, 41.375], [-75.625, 41.125], [-75.375, 41.125] ] ] } ",270.14877319335938,5.4963922593742609e-05,5.0774124648406351
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 41.125], [-76.125, 41.375], [-76.375, 41.375], [-76.375, 41.125], [-76.125, 41.125] ] ] } ",271.37115478515625,5.4963922593742609e-05,4.4629267185648125
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 41.125], [-75.875, 41.375], [-76.125, 41.375], [-76.125, 41.125], [-75.875, 41.125] ] ] } ",271.64572143554688,5.8766629081219435e-05,4.6157665310824241
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.125, 41.125], [-75.125, 41.375], [-75.375, 41.375], [-75.375, 41.125], [-75.125, 41.125] ] ] } ",271.17779541015625,5.8766629081219435e-05,5.1318990619112368
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.125, 40.875], [-76.125, 41.125], [-76.375, 41.125], [-76.375, 40.875], [-76.125, 40.875] ] ] } ",271.5545654296875,5.8766629081219435e-05,4.4724440675239965
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 40.125], [-80.125, 40.375], [-80.375, 40.375], [-80.375, 40.125], [-80.125, 40.125] ] ] } ",271.02789306640625,5.8766629081219435e-05,3.7888458516114789
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.125, 41.375], [-77.125, 41.625], [-77.375, 41.625], [-77.375, 41.375], [-77.125, 41.375] ] ] } ",270.09759521484375,5.8766629081219435e-05,4.3258054136096042
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-74.875, 41.375], [-74.875, 41.625], [-75.125, 41.625], [-75.125, 41.375], [-74.875, 41.375] ] ] } ",272.22250366210938,5.8766629081219435e-05,5.0307090990178347
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.375], [-78.125, 40.625], [-78.375, 40.625], [-78.375, 40.375], [-78.125, 40.375] ] ] } ",270.47848510742188,5.8766629081219435e-05,4.2310833238464518
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 40.375], [-78.375, 40.625], [-78.625, 40.625], [-78.625, 40.375], [-78.375, 40.375] ] ] } ",269.031005859375,6.256933556869626e-05,4.9640078652688659
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 40.875], [-75.875, 41.125], [-76.125, 41.125], [-76.125, 40.875], [-75.875, 40.875] ] ] } ",270.78683471679688,6.256933556869626e-05,4.6658331926047873
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 40.125], [-79.875, 40.375], [-80.125, 40.375], [-80.125, 40.125], [-79.875, 40.125] ] ] } ",271.39663696289062,6.256933556869626e-05,3.8229253616886805
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.375, 40.125], [-78.375, 40.375], [-78.625, 40.375], [-78.625, 40.125], [-78.375, 40.125] ] ] } ",270.41217041015625,6.256933556869626e-05,4.4459309518442192
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.875, 41.375], [-76.875, 41.625], [-77.125, 41.625], [-77.125, 41.375], [-76.875, 41.375] ] ] } ",270.17776489257812,6.256933556869626e-05,4.2841253263598418
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.375, 41.125], [-76.375, 41.375], [-76.625, 41.375], [-76.625, 41.125], [-76.375, 41.125] ] ] } ",270.926025390625,6.6372042056173086e-05,4.0341248929600688
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.875, 41.125], [-77.875, 41.375], [-78.125, 41.375], [-78.125, 41.125], [-77.875, 41.125] ] ] } ",269.47085571289062,6.6372042056173086e-05,4.5737738777824388
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.625, 39.625], [-78.625, 39.875], [-78.875, 39.875], [-78.875, 39.625], [-78.625, 39.625] ] ] } ",272.28726196289062,6.6372042056173086e-05,4.2297805183548016
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.375], [-80.375, 40.625], [-80.625, 40.625], [-80.625, 40.375], [-80.375, 40.375] ] ] } ",270.4013671875,6.6372042056173086e-05,3.816097892415562
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-77.625, 41.375], [-77.625, 41.625], [-77.875, 41.625], [-77.875, 41.375], [-77.625, 41.375] ] ] } ",269.18539428710938,7.0174748543649912e-05,4.50620064585683
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 40.375], [-80.125, 40.625], [-80.375, 40.625], [-80.375, 40.375], [-80.125, 40.375] ] ] } ",270.76327514648438,7.0174748543649912e-05,3.8389188982394744
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.125], [-80.375, 40.375], [-80.625, 40.375], [-80.625, 40.125], [-80.375, 40.125] ] ] } ",270.77301025390625,7.3977455031126738e-05,3.5992070977447259
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.625, 41.125], [-75.625, 41.375], [-75.875, 41.375], [-75.875, 41.125], [-75.625, 41.125] ] ] } ",270.96051025390625,7.7780161518603563e-05,4.6689256031795736
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-76.625, 41.375], [-76.625, 41.625], [-76.875, 41.625], [-76.875, 41.375], [-76.625, 41.375] ] ] } ",269.60049438476562,7.7780161518603563e-05,4.1926316902510248
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.625], [-78.125, 40.875], [-78.375, 40.875], [-78.375, 40.625], [-78.125, 40.625] ] ] } ",269.25527954101562,7.7780161518603563e-05,4.7170370615383241
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-79.875, 40.375], [-79.875, 40.625], [-80.125, 40.625], [-80.125, 40.375], [-79.875, 40.375] ] ] } ",270.83489990234375,7.7780161518603563e-05,3.8331221310986421
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-75.875, 41.375], [-75.875, 41.625], [-76.125, 41.625], [-76.125, 41.375], [-75.875, 41.375] ] ] } ",272.1407470703125,8.1582868006080389e-05,4.7047757170000883
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.125, 39.875], [-80.125, 40.125], [-80.375, 40.125], [-80.375, 39.875], [-80.125, 39.875] ] ] } ",271.31930541992188,8.1582868006080389e-05,3.7155820906889736
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-78.125, 40.875], [-78.125, 41.125], [-78.375, 41.125], [-78.375, 40.875], [-78.125, 40.875] ] ] } ",269.11251831054688,8.5385574493557215e-05,4.72632756169036
12-18-2022,12-19-2022,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [-80.375, 40.625], [-80.375, 40.875], [-80.625, 40.875], [-80.625, 40.625], [-80.375, 40.625] ] ] } ",270.0673828125,8.5385574493557215e-05,4.0597124741254165
