init_time,geography,geography_polygon,forecast_time,forecast_hours_offset,2m_temperature,total_precipitation_6hr,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-25 18:00:00.000000 UTC,186,261.30303955078125,9.2990987468510866e-05,1.2618565559387207,2.0240538120269775,2.3851783584768813
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-26 00:00:00.000000 UTC,192,260.32464599609375,0.00018045326578430831,-0.42420756816864014,2.1626079082489014,2.2038205520668512
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-26 06:00:00.000000 UTC,198,259.34625244140625,3.9753038436174393e-05,-0.951102614402771,2.5619344711303711,2.7327832730551176
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-26 12:00:00.000000 UTC,204,261.63937377929688,4.3555744923651218e-05,-1.5570318698883057,3.1718149185180664,3.5333777212720467
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-26 18:00:00.000000 UTC,210,271.74945068359375,0.00029073181212879717,-1.1860098838806152,4.6432723999023438,4.7923478613678894
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-27 00:00:00.000000 UTC,216,272.01187133789062,0.0018802639096975327,0.28051459789276123,3.8930227756500244,3.9031160335507269
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-27 06:00:00.000000 UTC,222,272.36349487304688,0.0019563180394470692,1.4484652280807495,3.3944697380065918,3.6905929495409757
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-27 12:00:00.000000 UTC,228,272.3609619140625,0.0011957763927057385,2.1378195285797119,2.857194185256958,3.5684493759955394
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-27 18:00:00.000000 UTC,234,270.03729248046875,0.0007308953208848834,4.17514705657959,0.069169521331787109,4.1757199818410333
2022-12-18 00:00:00.000000 UTC,POINT(-79.75 41),"POLYGON((-79.625 40.875, -79.625 41.125, -79.875 41.125, -79.875 40.875, -79.625 40.875))",2022-12-28 00:00:00.000000 UTC,240,268.6512451171875,0.00018425597227178514,2.6647145748138428,0.67904990911483765,2.7498750052128167
2022-12-18 00:00:00.000000 UTC,POINT(-80.5 39.75),"POLYGON((-80.375 39.625, -80.375 39.875, -80.625 39.875, -80.625 39.625, -80.375 39.625))",2022-12-18 06:00:00.000000 UTC,6,270.98806762695312,0.00026031013112515211,3.1907908916473389,1.21453857421875,3.4141251386680209
